sku,source,observations,total_quantity,total_revenue,reference_price,average_unit_price,price_cv,baseline_volume,segment
22059,local_public_csv,92,872.0,1274.360000000001,1.49,1.461422018348625,0.46565820478879233,9.478260869565217,staples
84678,local_public_csv,13,142.0,247.04000000000005,2.55,1.7397183098591553,0.5110937123494623,10.923076923076923,mainstream
85172,local_public_csv,23,530.0,234.64,0.42,0.44271698113207547,5.846025439779927,23.043478260869566,staples
22142,local_public_csv,38,141.0,244.07,1.45,1.7309929078014183,0.604947852253645,3.710526315789474,private_label
21591,local_public_csv,36,177.0,221.25,1.25,1.25,0.0,4.916666666666667,private_label
22480,local_public_csv,52,390.0,472.98999999999995,1.25,1.2127948717948718,0.19176366124776592,7.5,staples
22294,local_public_csv,175,2823.0,3530.4400000000005,1.25,1.2505986539142757,0.3822937603253203,16.13142857142857,staples
21156,local_public_csv,161,1437.0,2712.8099999999977,1.95,1.887828810020875,0.4359192663894353,8.925465838509316,staples
10133,local_public_csv,55,539.0,396.1000000000001,0.85,0.7348794063079779,0.27496042833998285,9.8,staples
72800E,local_public_csv,58,209.0,552.7300000000002,2.55,2.64464114832536,0.16425496807721518,3.603448275862069,mainstream
84836,local_public_csv,216,2231.0,2839.4000000000005,1.25,1.2727028238458094,0.340350944514774,10.328703703703704,staples
20774,local_public_csv,16,28.0,46.19999999999999,1.65,1.6499999999999997,0.0,1.75,private_label
20773,local_public_csv,19,42.0,69.29999999999998,1.65,1.6499999999999997,0.0,2.210526315789474,private_label
20777,local_public_csv,17,38.0,67.75999999999999,1.65,1.7831578947368418,0.3897821471479288,2.235294117647059,private_label
16016,local_public_csv,24,696.0,565.6,0.85,0.8126436781609195,0.03056167147209086,29.0,staples
16014,local_public_csv,21,6374.0,2067.0800000000004,0.42,0.32429871352369005,0.101408978571419,303.5238095238095,staples
21651,local_public_csv,12,133.0,208.46999999999997,1.65,1.567443609022556,0.29593158415374476,11.083333333333334,staples
22618,local_public_csv,28,69.0,671.5300000000001,9.95,9.732318840579712,0.2619608926943063,2.4642857142857144,premium
21586,local_public_csv,44,344.0,839.4000000000002,2.55,2.440116279069768,0.05073172716847665,7.818181818181818,mainstream
22152,local_public_csv,35,652.0,306.81,0.42,0.4705674846625767,1.168814389319798,18.62857142857143,staples
84754,local_public_csv,38,403.0,524.51,2.46,1.3015136476426798,0.2559899380244531,10.605263157894736,mainstream
22670,local_public_csv,121,821.0,1082.8100000000004,1.25,1.318891595615104,0.4348002949586637,6.785123966942149,staples
84849B,local_public_csv,66,247.0,446.71999999999986,1.69,1.8085829959514164,0.42052379047608635,3.742424242424242,mainstream
22927,local_public_csv,93,252.0,1663.7400000000011,5.95,6.602142857142861,0.38820798953798163,2.7096774193548385,premium
22925,local_public_csv,105,264.0,1594.1100000000008,5.95,6.038295454545458,0.2657733543736841,2.5142857142857142,premium
21259,local_public_csv,139,694.0,4152.190000000002,5.95,5.982982708933721,0.43248118500921034,4.9928057553956835,premium
21257,local_public_csv,123,267.0,2764.5500000000006,15.79,10.354119850187269,0.2538645904114497,2.1707317073170733,premium
21121,local_public_csv,181,2633.0,3226.0700000000006,1.25,1.2252449677174329,0.34440419974295616,14.546961325966851,staples
82552,local_public_csv,150,1403.0,2134.4000000000005,1.45,1.5213114754098365,0.2745238075545644,9.353333333333333,staples
90200B,local_public_csv,18,41.0,173.73,4.25,4.237317073170732,0.009669669024265028,2.2777777777777777,premium
90200C,local_public_csv,27,50.0,211.43000000000004,4.24,4.228600000000001,0.00981917924276475,1.8518518518518519,premium
90200D,local_public_csv,39,72.0,303.07,4.24,4.209305555555556,0.0111456275118609,1.8461538461538463,premium
90200A,local_public_csv,21,28.0,118.14000000000004,4.24,4.219285714285716,0.0109638049073367,1.3333333333333333,premium
22737,local_public_csv,52,194.0,450.1100000000001,2.51,2.3201546391752585,0.3768755649645226,3.730769230769231,mainstream
21260,local_public_csv,76,610.0,1951.6,3.25,3.1993442622950816,0.018369817970349197,8.026315789473685,premium
22744,local_public_csv,79,346.0,1056.6600000000003,2.95,3.0539306358381513,0.3743524287344788,4.379746835443038,premium
21985,local_public_csv,219,4796.0,1363.040000000002,0.29,0.2842035029190997,0.7390845654636102,21.899543378995435,staples
22295,local_public_csv,149,1580.0,2621.1999999999994,1.65,1.6589873417721515,0.35319888133192195,10.604026845637584,staples
16258A,local_public_csv,17,128.0,57.06999999999999,0.42,0.44585937499999995,0.4684324370171307,7.529411764705882,staples
21992,local_public_csv,150,479.0,1242.4500000000016,2.46,2.5938413361169137,0.25205305741427136,3.1933333333333334,mainstream
21124,local_public_csv,105,1630.0,1936.6800000000003,1.25,1.188147239263804,0.23102751531899207,15.523809523809524,staples
22735,local_public_csv,29,70.0,159.76999999999998,2.51,2.282428571428571,0.3860109433115143,2.413793103448276,seasonal
22945,local_public_csv,45,289.0,672.1000000000001,0.85,2.3256055363321804,5.950110877459019,6.4222222222222225,staples
21815,local_public_csv,18,96.0,177.39,2.95,1.8478124999999999,0.2567459407418062,5.333333333333333,premium
21814,local_public_csv,9,38.0,58.1,1.45,1.5289473684210526,0.430186138341707,4.222222222222222,private_label
10125,local_public_csv,62,669.0,458.77000000000015,0.81,0.6857548579970106,0.3527020875040238,10.790322580645162,staples
22573,local_public_csv,42,294.0,329.0999999999999,1.63,1.1193877551020406,0.24697324198503046,7.0,staples
22577,local_public_csv,57,385.0,345.0099999999999,0.85,0.8961298701298698,0.35980720341468486,6.754385964912281,staples
22603,local_public_csv,36,116.0,127.72999999999993,1.66,1.1011206896551717,0.23749330964864862,3.2222222222222223,private_label
20878,local_public_csv,8,25.0,31.25,1.25,1.25,0.0,3.125,private_label
20866,local_public_csv,46,332.0,344.43000000000006,0.85,1.0374397590361448,0.6784159728995488,7.217391304347826,staples
85095,local_public_csv,27,71.0,108.09999999999998,1.28,1.5225352112676054,0.5944422359916286,2.6296296296296298,private_label
22333,local_public_csv,134,2157.0,3350.8299999999977,1.65,1.5534677793231328,0.34892456037942815,16.097014925373134,staples
21584,local_public_csv,60,453.0,747.4499999999998,1.65,1.6499999999999997,0.0,7.55,staples
22731,local_public_csv,24,107.0,142.49,1.25,1.3316822429906543,0.4022601424727811,4.458333333333333,private_label
22956,local_public_csv,110,983.0,1971.659999999999,2.1,2.0057578840284833,0.2738372109267051,8.936363636363636,mainstream
22582,local_public_csv,41,263.0,645.5099999999998,2.55,2.454410646387832,0.44708043282832444,6.414634146341464,mainstream
85231B,local_public_csv,67,382.0,337.95999999999987,0.85,0.8847120418848164,0.42725550284267966,5.701492537313433,staples
85231G,local_public_csv,43,313.0,261.63999999999993,0.85,0.8359105431309902,0.3732405657156332,7.27906976744186,staples
22082,local_public_csv,163,1066.0,1910.3799999999997,1.65,1.7921013133208252,0.5077663922067855,6.539877300613497,staples
22500,local_public_csv,38,89.0,475.82000000000005,4.95,5.346292134831462,0.4020078319978553,2.3421052631578947,premium
22742,local_public_csv,32,153.0,452.50999999999993,2.95,2.9575816993464046,0.4106155212498616,4.78125,premium
21329,local_public_csv,92,255.0,576.2100000000003,1.65,2.2596470588235302,0.49559744482912543,2.7717391304347827,private_label
21327,local_public_csv,89,271.0,543.2199999999999,1.65,2.0045018450184497,0.39455400365063364,3.044943820224719,private_label
48173C,local_public_csv,97,383.0,2577.750000000002,7.95,6.730417754569196,0.24396146425964202,3.948453608247423,premium
72818,local_public_csv,17,107.0,92.59999999999998,0.85,0.8654205607476634,0.45228924192663206,6.294117647058823,staples
22312,local_public_csv,67,310.0,984.7000000000006,2.95,3.176451612903228,0.44658781971510236,4.626865671641791,premium
21137,local_public_csv,115,3818.0,13194.850000000002,3.75,3.455958617077004,0.29732397260209265,33.2,premium
22041,local_public_csv,162,1916.0,4701.4300000000085,2.55,2.453773486430067,0.5033760854699975,11.82716049382716,mainstream
20979,local_public_csv,110,1127.0,1460.8600000000004,1.25,1.2962377994676135,0.43341469615482026,10.245454545454546,staples
20977,local_public_csv,65,608.0,760.0,1.25,1.25,0.0,9.353846153846154,staples
22571,local_public_csv,51,495.0,495.21,1.63,1.0004242424242424,0.24864579588546612,9.705882352941176,staples
22423,local_public_csv,962,7523.0,94815.88999999982,12.75,12.60346803137044,0.3124579971654404,7.8201663201663205,premium
21621,local_public_csv,217,1767.0,15707.57,8.5,8.889400113186191,0.3362859126761673,8.142857142857142,premium
47563A,local_public_csv,27,67.0,162.73000000000002,3.29,2.428805970149254,0.43084073113304483,2.4814814814814814,premium
84558A,local_public_csv,28,118.0,359.81999999999994,2.95,3.0493220338983047,0.34761847606932506,4.214285714285714,premium
21577,local_public_csv,73,303.0,739.96,2.25,2.442112211221122,0.5075658251793517,4.1506849315068495,mainstream
22087,local_public_csv,290,3460.0,10163.599999999997,2.95,2.937456647398843,0.39258401651113295,11.931034482758621,premium
22651,local_public_csv,60,1185.0,993.1200000000006,0.85,0.8380759493670891,0.4575119094089871,19.75,staples
22713,local_public_csv,112,1639.0,700.2299999999998,0.42,0.42723001830384366,0.4582544452700333,14.633928571428571,staples
21367,local_public_csv,11,58.0,81.05999999999999,4.96,1.3975862068965514,0.2959899286477017,5.2727272727272725,premium
22376,local_public_csv,55,96.0,448.16,4.25,4.668333333333334,0.34857722507920524,1.7454545454545454,premium
22372,local_public_csv,55,102.0,469.9599999999999,4.25,4.607450980392156,0.36486873651616114,1.8545454545454545,premium
21894,local_public_csv,62,362.0,533.51,1.25,1.4737845303867403,0.4803476368602773,5.838709677419355,staples
70007,local_public_csv,61,474.0,482.19000000000034,1.65,1.017278481012659,0.5994891177171672,7.770491803278689,staples
46000M,local_public_csv,43,342.0,530.1,1.55,1.55,0.0,7.953488372093023,staples
22712,local_public_csv,82,1354.0,540.0900000000001,0.42,0.3988847858197933,0.41114326392264966,16.51219512195122,staples
22983,local_public_csv,196,2404.0,1024.4799999999982,0.42,0.42615640599001586,0.447454263556658,12.26530612244898,staples
22024,local_public_csv,88,1342.0,543.8600000000002,0.42,0.40526080476900167,0.4835633448037706,15.25,staples
21488,local_public_csv,16,69.0,566.17,8.47,8.20536231884058,0.20771415827499506,4.3125,premium
22895,local_public_csv,125,1191.0,3514.550000000001,2.95,2.9509235936188087,0.37724194359898766,9.528,premium
22784,local_public_csv,137,499.0,2470.3599999999983,4.95,4.950621242484966,0.3458067620678691,3.6423357664233578,premium
21441,local_public_csv,36,177.0,173.90999999999997,1.24,0.9825423728813557,0.31926963086852306,4.916666666666667,private_label
84947,local_public_csv,125,2892.0,3473.8300000000013,1.25,1.2011860304287694,0.42458634174923715,23.136,staples
22485,local_public_csv,98,180.0,2686.7800000000007,12.75,14.92655555555556,0.39461226946910505,1.836734693877551,premium
21794,local_public_csv,32,117.0,605.0900000000001,6.75,5.1717094017094025,0.4377302157374418,3.65625,premium
20707,local_public_csv,79,214.0,208.93000000000006,0.83,0.9763084112149536,0.5675429381518237,2.7088607594936707,private_label
22588,local_public_csv,55,186.0,579.6200000000001,2.55,3.1162365591397854,0.45383278373108865,3.381818181818182,mainstream
21292,local_public_csv,8,493.0,339.19,0.85,0.6880121703853955,0.32536577766162866,61.625,staples
22760,local_public_csv,51,129.0,1677.3100000000004,12.75,13.002403100775197,0.3841645182078203,2.5294117647058822,premium
22107,local_public_csv,57,147.0,677.5200000000003,3.75,4.608979591836737,0.5046546042804148,2.5789473684210527,premium
21486,local_public_csv,11,36.0,147.88,4.21,4.107777777777778,0.052560812053107815,3.272727272727273,premium
22151,local_public_csv,161,6706.0,2866.1199999999976,0.42,0.42739636146734233,1.1385419341941307,41.65217391304348,staples
22643,local_public_csv,23,121.0,212.39000000000001,1.66,1.7552892561983473,0.478651864338225,5.260869565217392,private_label
22642,local_public_csv,13,85.0,217.01000000000002,2.55,2.553058823529412,0.3570020726857253,6.538461538461538,mainstream
22604,local_public_csv,51,858.0,1892.7299999999996,2.55,2.2059790209790204,0.19783157573340335,16.823529411764707,mainstream
22099,local_public_csv,38,193.0,257.7,1.25,1.3352331606217616,0.4849601520026886,5.078947368421052,private_label
22653,local_public_csv,66,689.0,1312.5300000000004,1.95,1.9049782293178525,0.45628555416292294,10.43939393939394,staples
22906,local_public_csv,96,737.0,1267.189999999999,1.65,1.7193894165535941,0.4779506568940635,7.677083333333333,staples
22754,local_public_csv,94,781.0,661.1100000000001,0.85,0.8464916773367479,0.4044634979729064,8.308510638297872,staples
22919,local_public_csv,142,1111.0,777.1199999999991,0.65,0.6994779477947787,0.5797891362650812,7.823943661971831,staples
22917,local_public_csv,139,1114.0,777.8299999999991,0.65,0.6982315978456006,0.594343866438675,8.014388489208633,staples
22920,local_public_csv,134,1077.0,747.5999999999992,0.65,0.6941504178272974,0.575140599672975,8.037313432835822,staples
22921,local_public_csv,122,967.0,671.4799999999994,0.65,0.6943950361944151,0.5853040323948031,7.926229508196721,staples
22918,local_public_csv,137,1043.0,728.0699999999994,0.65,0.6980536912751671,0.5788637030511162,7.613138686131387,staples
22916,local_public_csv,140,1086.0,751.4799999999994,0.65,0.6919705340699811,0.5830798121896917,7.757142857142857,staples
22575,local_public_csv,19,76.0,163.94,1.95,2.1571052631578946,0.5356160886684872,4.0,mainstream
21804,local_public_csv,8,16.0,75.48,3.75,4.7175,0.49961485166075675,2.0,premium
21588,local_public_csv,38,227.0,573.45,2.55,2.5262114537444935,0.02824812320571927,5.973684210526316,mainstream
22955,local_public_csv,51,411.0,823.3800000000005,2.1,2.0033576642335778,0.2696776761715262,8.058823529411764,mainstream
22583,local_public_csv,52,284.0,785.25,2.55,2.7649647887323945,0.45213029421604517,5.461538461538462,mainstream
22241,local_public_csv,231,1945.0,2591.0000000000023,1.25,1.3321336760925462,0.4430754892030392,8.41991341991342,staples
22904,local_public_csv,129,718.0,2220.7000000000016,2.95,3.0928969359331497,0.38465105830187146,5.565891472868217,premium
22905,local_public_csv,26,136.0,418.84,2.95,3.079705882352941,0.3584216944383552,5.230769230769231,premium
22092,local_public_csv,14,96.0,91.33000000000001,1.25,0.9513541666666668,0.31297179895124017,6.857142857142857,staples
22096,local_public_csv,16,31.0,43.79,1.25,1.4125806451612903,0.43647680350735707,1.9375,private_label
21358,local_public_csv,36,213.0,273.66,1.25,1.2847887323943663,0.3403756095191833,5.916666666666667,staples
21123,local_public_csv,46,381.0,487.18999999999994,1.25,1.2787139107611547,0.3688420136073036,8.282608695652174,staples
21427,local_public_csv,22,34.0,109.07999999999998,2.1,3.2082352941176464,0.6877969160587464,1.5454545454545454,seasonal
21930,local_public_csv,254,2214.0,4890.640000000006,2.08,2.208961156278232,0.5650140223015454,8.716535433070867,staples
20772,local_public_csv,21,48.0,132.33999999999995,2.55,2.757083333333332,0.3827390773686769,2.2857142857142856,seasonal
84985A,local_public_csv,20,42.0,60.900000000000006,1.45,1.4500000000000002,0.0,2.1,private_label
20754,local_public_csv,174,815.0,1782.5299999999986,2.1,2.187153374233127,0.42340165756624465,4.683908045977011,mainstream
84596E,local_public_csv,80,565.0,412.10000000000014,0.83,0.7293805309734516,0.6976455021176977,7.0625,staples
21111,local_public_csv,63,562.0,1007.0199999999999,2.51,1.791850533807829,0.5453982060911889,8.920634920634921,mainstream
22501,local_public_csv,304,1095.0,11421.51999999998,9.95,10.4306118721461,0.5158897098357669,3.601973684210526,premium
22854,local_public_csv,124,530.0,2615.8500000000017,4.95,4.935566037735852,0.329934298432618,4.274193548387097,premium
84997D,local_public_csv,206,2022.0,7609.19000000001,4.15,3.763199802176068,0.24481458348844087,9.815533980582524,premium
47599A,local_public_csv,91,1299.0,2476.6599999999976,2.1,1.9065896843725925,0.3257800834644987,14.274725274725276,mainstream
47599B,local_public_csv,65,777.0,1496.9799999999998,2.1,1.9266151866151864,0.23815061627046386,11.953846153846154,mainstream
20972,local_public_csv,232,2247.0,2836.9500000000003,1.25,1.2625500667556744,0.34949038999544413,9.685344827586206,staples
21041,local_public_csv,174,625.0,2454.6700000000005,5.79,3.9274720000000007,0.2687138843710988,3.5919540229885056,premium
21664,local_public_csv,18,87.0,308.97,3.75,3.551379310344828,0.02198989666996085,4.833333333333333,premium
22907,local_public_csv,323,2960.0,2569.31,0.85,0.8680101351351351,0.3394703583914091,9.1640866873065,staples
22776,local_public_csv,251,687.0,6912.319999999986,9.95,10.06160116448324,0.37001433975172965,2.737051792828685,premium
21810,local_public_csv,25,137.0,203.95999999999998,2.51,1.488759124087591,0.24850564954588958,5.48,mainstream
21197,local_public_csv,10,104.0,120.76,1.65,1.1611538461538462,0.5885472613035242,10.4,staples
85035B,local_public_csv,43,517.0,823.44,3.36,1.5927272727272728,0.4690354535816755,12.023255813953488,premium
84968C,local_public_csv,67,263.0,2726.55,12.75,10.367110266159697,0.5025304843156689,3.925373134328358,premium
21098,local_public_csv,81,739.0,1459.6599999999992,1.25,1.9751826792963454,0.5540023104424867,9.123456790123457,staples
21192,local_public_csv,55,317.0,674.2199999999999,3.29,2.1268769716088327,0.2570612310805449,5.763636363636364,premium
72800B,local_public_csv,11,28.0,76.41999999999997,2.55,2.729285714285713,0.2829703004286143,2.5454545454545454,seasonal
84563A,local_public_csv,35,96.0,369.84,4.13,3.8524999999999996,0.5600695150152187,2.742857142857143,premium
47504H,local_public_csv,32,237.0,279.16999999999996,1.95,1.1779324894514767,0.6834274173636912,7.40625,staples
21742,local_public_csv,25,42.0,256.66999999999996,5.95,6.111190476190475,0.22296531843552425,1.68,premium
22481,local_public_csv,48,356.0,288.14000000000004,0.85,0.8093820224719103,0.34331849205333337,7.416666666666667,staples
22943,local_public_csv,68,370.0,1943.8600000000001,4.95,5.253675675675676,0.518176922891856,5.4411764705882355,premium
22699,local_public_csv,489,3617.0,10760.590000000038,2.95,2.975004147083229,0.4334490622001831,7.396728016359918,premium
22217,local_public_csv,28,166.0,244.3,1.25,1.4716867469879518,0.47821538994858104,5.928571428571429,staples
22227,local_public_csv,145,1283.0,963.9700000000004,0.65,0.7513406079501171,0.4670510269392588,8.848275862068965,staples
21106,local_public_csv,27,86.0,261.38,2.95,3.0393023255813953,0.4094517492835079,3.185185185185185,premium
21107,local_public_csv,52,345.0,980.9500000000005,2.95,2.8433333333333346,0.4685111817246076,6.634615384615385,premium
22697,local_public_csv,482,2962.0,9449.659999999996,2.95,3.1902970965563795,0.4616971928869756,6.145228215767635,premium
21826,local_public_csv,38,126.0,186.43,1.25,1.4796031746031746,0.4767909813421355,3.3157894736842106,private_label
22548,local_public_csv,93,556.0,796.6999999999999,1.25,1.4329136690647482,0.36330335249435,5.978494623655914,staples
17164B,local_public_csv,10,29.0,12.18,0.42,0.42,0.0,2.9,private_label
22429,local_public_csv,169,654.0,2799.6599999999994,4.25,4.280825688073394,0.3295661166600241,3.8698224852071004,premium
20974,local_public_csv,169,2742.0,1853.7299999999984,0.65,0.6760503282275705,0.38661469676032034,16.224852071005916,staples
20973,local_public_csv,125,1782.0,1188.2699999999998,0.65,0.6668181818181816,0.42068344055805584,14.256,staples
15044B,local_public_csv,39,242.0,708.1,2.95,2.9260330578512397,0.4273016754382046,6.205128205128205,premium
21135,local_public_csv,76,695.0,1221.6199999999994,1.69,1.757726618705035,2.2293232039179944,9.144736842105264,staples
22173,local_public_csv,204,1006.0,3070.899999999996,2.95,3.0525844930417456,0.42805521319982426,4.931372549019608,premium
22626,local_public_csv,114,277.0,2374.280000000001,8.5,8.57140794223827,0.289736785452401,2.4298245614035086,premium
22625,local_public_csv,227,610.0,5666.740000000004,8.5,9.28973770491804,0.43939993875524314,2.6872246696035242,premium
22624,local_public_csv,241,588.0,5211.510000000005,8.5,8.863112244897968,0.3581881639734262,2.4398340248962658,premium
84945,local_public_csv,148,4595.0,3801.8899999999976,0.85,0.8273971708378667,0.41310301752517614,31.0472972972973,staples
22244,local_public_csv,92,1092.0,2059.9800000000027,1.95,1.886428571428574,0.5408001820987816,11.869565217391305,staples
47421,local_public_csv,16,444.0,172.07999999999998,0.42,0.38756756756756755,0.04724555912615341,27.75,staples
20712,local_public_csv,333,3701.0,8178.310000000017,2.08,2.2097568224804154,0.5395657784109281,11.114114114114114,staples
22973,local_public_csv,81,671.0,1145.209999999999,1.65,1.7067213114754083,0.4149983209854248,8.283950617283951,staples
84569B,local_public_csv,20,86.0,119.64999999999999,1.25,1.3912790697674418,0.47674412424276397,4.3,private_label
22815,local_public_csv,85,895.0,389.9700000000002,0.42,0.43572067039106166,0.4878736501139087,10.529411764705882,staples
85114B,local_public_csv,38,256.0,494.0799999999999,1.65,1.9299999999999997,0.4972460142540347,6.7368421052631575,staples
22584,local_public_csv,95,997.0,2474.9700000000003,2.55,2.482417251755266,0.42900719754835376,10.494736842105263,mainstream
22454,local_public_csv,28,247.0,700.97,2.95,2.837935222672065,0.2657408980239941,8.821428571428571,premium
85114C,local_public_csv,34,166.0,333.9200000000001,1.65,2.0115662650602415,0.40935692072455837,4.882352941176471,private_label
22974,local_public_csv,115,1053.0,1784.5199999999995,1.65,1.6947008547008542,0.4379890104685915,9.156521739130435,staples
21452,local_public_csv,80,467.0,1412.1400000000015,2.95,3.0238543897216306,0.4202709759091288,5.8375,premium
22743,local_public_csv,83,362.0,1127.8600000000006,2.95,3.1156353591160237,0.4609451021758891,4.36144578313253,premium
22911,local_public_csv,51,214.0,654.5000000000001,2.95,3.0584112149532716,0.2936034770199949,4.196078431372549,premium
22453,local_public_csv,49,286.0,714.23,2.55,2.4973076923076922,0.369979642206065,5.836734693877551,mainstream
22445,local_public_csv,66,336.0,966.4900000000002,2.95,2.8764583333333342,0.35363058958110355,5.090909090909091,premium
22607,local_public_csv,166,700.0,6473.769999999995,9.95,9.24824285714285,0.22748686824546865,4.216867469879518,premium
22635,local_public_csv,83,261.0,2490.8200000000015,9.95,9.543371647509584,0.2478343043400204,3.144578313253012,premium
22634,local_public_csv,98,333.0,3126.4900000000025,9.95,9.388858858858866,0.21099493156464735,3.3979591836734695,premium
22222,local_public_csv,119,767.0,2329.9199999999996,4.95,3.0377053455019554,0.4667539917759486,6.445378151260504,premium
22947,local_public_csv,15,30.0,628.6,34.0,20.953333333333333,0.2496771078981439,2.0,premium
22187,local_public_csv,29,70.0,381.7200000000001,4.25,5.453142857142859,0.49472168038104997,2.413793103448276,premium
72598,local_public_csv,32,99.0,130.64999999999995,1.63,1.3196969696969691,0.22773095989594752,3.09375,private_label
22627,local_public_csv,82,178.0,1650.9900000000002,8.5,9.275224719101125,0.4363960011225387,2.1707317073170733,premium
22487,local_public_csv,193,373.0,3676.6899999999946,9.95,9.857077747989262,0.30803865685193704,1.932642487046632,premium
22360,local_public_csv,95,534.0,1716.66,2.95,3.214719101123596,0.4920662440436172,5.621052631578947,premium
22364,local_public_csv,77,297.0,912.3100000000004,2.95,3.071750841750843,0.4920570155997228,3.857142857142857,premium
21657,local_public_csv,17,30.0,223.45999999999998,6.95,7.448666666666666,0.34675960475147205,1.7647058823529411,premium
22120,local_public_csv,90,250.0,2581.019999999999,9.95,10.324079999999997,0.37080653875436914,2.7777777777777777,premium
21038,local_public_csv,23,77.0,86.75000000000001,0.79,1.1266233766233769,1.036348015195141,3.347826086956522,private_label
21625,local_public_csv,96,217.0,1644.2300000000012,6.95,7.577096774193554,0.4338794916308939,2.2604166666666665,premium
22097,local_public_csv,27,89.0,124.65999999999998,1.25,1.4006741573033705,0.4293117598035536,3.2962962962962963,private_label
21179,local_public_csv,101,382.0,522.2299999999998,1.25,1.3670942408376958,0.5019084011381222,3.782178217821782,private_label
22185,local_public_csv,55,457.0,802.4899999999993,1.65,1.7559956236323837,0.4373958906704779,8.309090909090909,staples
21662,local_public_csv,24,82.0,533.5000000000001,5.95,6.506097560975611,0.48399468716673666,3.4166666666666665,premium
85104,local_public_csv,8,29.0,85.55000000000001,2.95,2.95,0.0,3.625,premium
21654,local_public_csv,35,562.0,314.24,1.45,0.5591459074733096,0.6190208545868656,16.057142857142857,staples
21658,local_public_csv,169,683.0,2893.8300000000004,3.95,4.236939970717423,0.5525994516677424,4.041420118343195,premium
21519,local_public_csv,118,1535.0,641.62,0.42,0.4179934853420195,0.4085767091738686,13.008474576271187,staples
22819,local_public_csv,94,1065.0,457.6000000000006,0.42,0.42967136150234797,0.4089147802738421,11.329787234042554,staples
22704,local_public_csv,66,1900.0,782.0,0.42,0.41157894736842104,0.023267699129288735,28.78787878787879,staples
21498,local_public_csv,121,4176.0,1659.92,0.42,0.3974904214559387,0.03791135640705955,34.51239669421488,staples
22049,local_public_csv,10,350.0,147.0,0.42,0.42,0.0,35.0,staples
21497,local_public_csv,83,2450.0,1005.0,0.42,0.41020408163265304,0.020781147763941278,29.518072289156628,staples
21333,local_public_csv,16,56.0,168.16000000000003,2.95,3.002857142857143,0.24288200645707528,3.5,premium
22194,local_public_csv,35,52.0,490.42999999999995,8.5,9.431346153846153,0.3671046605418407,1.4857142857142858,premium
22688,local_public_csv,9,37.0,276.78,7.95,7.48054054054054,0.3739346185674831,4.111111111111111,premium
84692,local_public_csv,241,3795.0,2010.7400000000016,0.42,0.5298392621870887,0.9870066755556701,15.746887966804978,staples
22444,local_public_csv,58,839.0,1107.87,1.25,1.3204648390941596,0.9813362241250569,14.46551724137931,staples
22556,local_public_csv,226,2612.0,4352.370000000009,1.65,1.666297856049008,0.30415925963180235,11.557522123893806,staples
22555,local_public_csv,190,2665.0,4308.700000000006,1.65,1.6167729831144488,0.37925500081617397,14.026315789473685,staples
22547,local_public_csv,35,364.0,164.56000000000012,0.83,0.4520879120879124,0.25372316846446435,10.4,staples
22543,local_public_csv,23,711.0,271.78999999999996,0.42,0.38226441631504915,0.4345927811966496,30.91304347826087,staples
22539,local_public_csv,58,1218.0,515.2699999999998,0.42,0.42304597701149405,0.48980316457332745,21.0,staples
22561,local_public_csv,156,1838.0,2971.04,1.65,1.6164526659412404,0.27775069553538584,11.782051282051283,staples
22489,local_public_csv,148,3931.0,1607.2199999999996,0.42,0.40885779699821917,0.46317162989161254,26.56081081081081,staples
22814,local_public_csv,72,793.0,331.8900000000001,0.625,0.41852459016393456,0.3390546042916362,11.01388888888889,staples
21520,local_public_csv,38,339.0,141.20000000000005,0.42,0.41651917404129807,0.33723711398629447,8.921052631578947,staples
21982,local_public_csv,146,4931.0,1305.4700000000012,0.29,0.26474751571689337,0.7999425474981204,33.773972602739725,staples
21981,local_public_csv,113,3668.0,988.4000000000013,0.29,0.2694656488549622,0.7776815018172814,32.46017699115044,staples
21967,local_public_csv,100,3646.0,983.6000000000004,0.29,0.2697750959956117,0.7296835272503738,36.46,staples
21983,local_public_csv,61,945.0,306.7299999999999,0.29,0.32458201058201047,0.8477874374018713,15.491803278688524,staples
22615,local_public_csv,34,1042.0,290.94000000000005,0.29,0.27921305182341655,0.8004129788325209,30.647058823529413,staples
22614,local_public_csv,73,1244.0,369.65999999999997,0.29,0.29715434083601283,0.6842816130674825,17.041095890410958,staples
22095,local_public_csv,48,550.0,656.03,1.25,1.1927818181818182,0.5071769086489117,11.458333333333334,staples
22094,local_public_csv,46,220.0,251.89000000000004,1.25,1.1449545454545456,0.5033001712515628,4.782608695652174,private_label
21984,local_public_csv,74,1741.0,512.0099999999996,0.29,0.29408960367604803,0.9034288749079923,23.527027027027028,staples
22966,local_public_csv,315,3106.0,3832.2600000000007,1.25,1.2338248551191244,0.36805062891838114,9.86031746031746,staples
21874,local_public_csv,147,859.0,1198.9499999999998,1.25,1.3957508731082653,0.7721277384484163,5.843537414965986,staples
21873,local_public_csv,61,813.0,649.85,1.25,0.7993234932349323,0.5818936439298931,13.327868852459016,staples
21870,local_public_csv,164,1409.0,1843.7599999999998,1.25,1.3085592618878636,0.5911116459597899,8.591463414634147,staples
84050,local_public_csv,178,2286.0,3366.5400000000086,1.65,1.4726771653543345,0.6188661420252606,12.842696629213483,staples
22315,local_public_csv,65,369.0,462.6699999999999,1.25,1.2538482384823846,0.35659813325233947,5.676923076923077,staples
